Date,Open,High,Low,Close,Adj Close,Volume,Date_str,log_trend_open,log_trend_volume,stock_price_annot,var_percent_annot
1967-06-20,92.480003,92.480003,92.480003,92.480003,92.480003,10350000,1967-06-20,4.526992437363513,16.15249707767565,mode_2,mode_3
1967-06-21,92.199997,92.199997,92.199997,92.199997,92.199997,9760000,1967-06-21,4.523960098024586,16.093802958389276,mode_2,mode_3
1967-06-22,91.970001,91.970001,91.970001,91.970001,91.970001,9550000,1967-06-22,4.521462447787717,16.07205171245691,mode_2,mode_3
1967-06-23,92.0,92.0,92.0,92.0,92.0,9130000,1967-06-23,4.5217885770490405,16.027076252571153,mode_2,mode_2
1967-06-26,91.639999,91.639999,91.639999,91.639999,91.639999,9040000,1967-06-26,4.517867846673029,16.01716973236836,mode_2,mode_3
1967-06-27,91.300003,91.300003,91.300003,91.300003,91.300003,8780000,1967-06-27,4.51415082045963,15.987986965611299,mode_2,mode_3
1967-06-28,91.309998,91.309998,91.309998,91.309998,91.309998,9310000,1967-06-28,4.514260288724842,16.04659964925325,mode_2,mode_3
1967-06-29,90.849998,90.849998,90.849998,90.849998,90.849998,9940000,1967-06-29,4.50920977282787,16.112077578632757,mode_2,mode_3
1967-06-30,90.639999,90.639999,90.639999,90.639999,90.639999,7850000,1967-06-30,4.506895605687094,15.876024089758591,mode_2,mode_3
1967-07-03,90.639999,91.32,90.120003,90.910004,90.910004,6040000,1967-07-03,4.506895605687094,15.613914569910998,mode_2,mode_3
1967-07-05,90.910004,91.910004,90.559998,91.360001,91.360001,9170000,1967-07-05,4.509870050133326,16.03144784423265,mode_2,mode_1
1967-07-06,91.360001,92.029999,90.639999,91.32,91.32,10170000,1967-07-06,4.5148077568534095,16.134952768024743,mode_2,mode_1
1967-07-07,91.32,92.279999,90.760002,91.690002,91.690002,11540000,1967-07-07,4.514369821661595,16.261329819044228,mode_2,mode_3
1967-07-10,91.690002,92.800003,91.110001,92.050003,92.050003,12130000,1967-07-10,4.518413343874439,16.31119228092023,mode_2,mode_1
1967-07-11,92.050003,93.160004,91.58000200000001,92.480003,92.480003,12400000,1967-07-11,4.522331940270069,16.333207030575267,mode_2,mode_1
1967-07-12,92.480003,93.099998,91.620003,92.400002,92.400002,11240000,1967-07-12,4.526992437363513,16.234989402429818,mode_2,mode_1
1967-07-13,92.400002,93.16999799999999,91.82,92.41999799999999,92.41999799999999,10730000,1967-07-13,4.52612700029266,16.18855411460688,mode_2,mode_3
1967-07-14,92.41999799999999,93.349998,91.870003,92.739998,92.739998,10880000,1967-07-14,4.526343383801782,16.20243679939207,mode_2,mode_3
1967-07-17,92.739998,93.529999,92.099998,92.75,92.75,10390000,1967-07-17,4.529799857397647,16.156354363075412,mode_2,mode_1
1967-07-18,92.75,94.050003,92.300003,93.5,93.5,12060000,1967-07-18,4.529907701487544,16.305404749263314,mode_2,mode_3
1967-07-19,93.5,94.400002,92.83000200000001,93.650002,93.650002,12850000,1967-07-19,4.537961436294641,16.368854369305502,mode_2,mode_1
1967-07-20,93.650002,94.489998,93.010002,93.849998,93.849998,11160000,1967-07-20,4.5395644502462105,16.227846514917438,mode_2,mode_1
1967-07-21,93.849998,94.91999799999999,93.239998,94.040001,94.040001,11710000,1967-07-21,4.541697741721916,16.2759537355739,mode_2,mode_1
1967-07-24,94.040001,94.68,92.910004,93.730003,93.730003,9580000,1967-07-24,4.543720234305642,16.075188149947042,mode_2,mode_1
1967-07-25,93.730003,94.559998,93.029999,93.239998,93.239998,9890000,1967-07-25,4.540418340765222,16.107034703598895,mode_2,mode_3
1967-07-26,93.239998,94.709999,93.120003,94.059998,94.059998,11160000,1967-07-26,4.535176792717535,16.227846514917438,mode_2,mode_3
1967-07-27,94.059998,95.190002,93.510002,94.349998,94.349998,12400000,1967-07-27,4.543932855253878,16.333207030575267,mode_2,mode_1
1967-07-28,94.349998,95.230003,93.769997,94.489998,94.489998,10900000,1967-07-28,4.547011250616891,16.204273347199372,mode_2,mode_1
1967-07-31,94.489998,95.510002,94.010002,94.75,94.75,10330000,1967-07-31,4.548493987628273,16.15056284109582,mode_2,mode_1
1967-08-01,94.75,95.839996,94.199997,95.370003,95.370003,12290000,1967-08-01,4.5512418439625355,16.324296481542216,mode_3,mode_1
1967-08-02,95.370003,96.639999,95.029999,95.779999,95.779999,13510000,1967-08-02,4.557764095047253,16.418940709936383,mode_3,mode_1
1967-08-03,95.779999,96.360001,94.41999799999999,95.660004,95.660004,13440000,1967-08-03,4.56205388447387,16.41374589305928,mode_3,mode_1
1967-08-04,95.660004,96.540001,95.150002,95.83000200000001,95.83000200000001,11130000,1967-08-04,4.5608002800669105,16.225154723251727,mode_3,mode_3
1967-08-07,95.83000200000001,96.43,95.019997,95.58000200000001,95.58000200000001,10160000,1967-08-07,4.562575809225962,16.13396900011461,mode_3,mode_1
1967-08-08,95.58000200000001,96.279999,95.040001,95.690002,95.690002,8970000,1967-08-08,4.559963614074892,16.00939623403498,mode_3,mode_3
1967-08-09,95.690002,96.470001,95.110001,95.779999,95.779999,10100000,1967-08-09,4.561113820691997,16.12804598181149,mode_3,mode_1
1967-08-10,95.779999,96.66999799999999,95.050003,95.529999,95.529999,9040000,1967-08-10,4.56205388447387,16.01716973236836,mode_3,mode_1
1967-08-11,95.529999,95.980003,94.620003,95.150002,95.150002,8250000,1967-08-11,4.559440323814001,15.925723758310864,mode_3,mode_3
1967-08-14,95.150002,95.400002,94.019997,94.639999,94.639999,7990000,1967-08-14,4.555454614761601,15.893701317742458,mode_3,mode_3
1967-08-15,94.639999,95.540001,94.18,94.769997,94.769997,8710000,1967-08-15,4.550080209103775,15.979982348828685,mode_2,mode_3
1967-08-16,94.769997,95.150002,93.93,94.550003,94.550003,8220000,1967-08-16,4.551452871826516,15.922080767032362,mode_2,mode_1
1967-08-17,94.550003,95.33000200000001,94.110001,94.629997,94.629997,8790000,1967-08-17,4.54912882683371,15.98912526966136,mode_2,mode_3
1967-08-18,94.629997,95.400002,94.160004,94.779999,94.779999,8250000,1967-08-18,4.549974518817721,15.925723758310864,mode_2,mode_1
1967-08-21,94.779999,95.220001,93.790001,94.25,94.25,8600000,1967-08-21,4.551558405988693,15.967272761223736,mode_2,mode_1
1967-08-22,94.25,94.720001,93.349998,93.739998,93.739998,7940000,1967-08-22,4.54595082632812,15.887423833223318,mode_2,mode_3
1967-08-23,93.739998,94.150002,92.769997,93.610001,93.610001,8760000,1967-08-23,4.540524971158951,15.985706462912574,mode_2,mode_3
1967-08-24,93.610001,94.279999,92.769997,93.089996,93.089996,7740000,1967-08-24,4.539137226066273,15.86191224556591,mode_2,mode_3
1967-08-25,93.089996,93.379997,92.040001,92.699997,92.699997,7250000,1967-08-25,4.533566724159228,15.796512026830857,mode_2,mode_3
1967-08-28,92.699997,93.309998,92.010002,92.639999,92.639999,6270000,1967-08-28,4.52936844020935,15.651286912609104,mode_2,mode_3
1967-08-29,92.639999,93.58000200000001,92.16999799999999,92.879997,92.879997,6350000,1967-08-29,4.528721003030212,15.663965370868874,mode_2,mode_3
1967-08-30,92.879997,93.66999799999999,92.43,93.07,93.07,7200000,1967-08-30,4.531308305089894,15.789591583986283,mode_2,mode_1
1967-08-31,93.07,94.190002,92.839996,93.639999,93.639999,8840000,1967-08-31,4.533351898197619,15.994797434613826,mode_2,mode_1
1967-09-01,93.639999,94.209999,93.0,93.68,93.68,7460000,1967-09-01,4.539457631943513,15.825065972179944,mode_2,mode_1
1967-09-05,93.68,94.699997,93.360001,94.209999,94.209999,8320000,1967-09-05,4.539884719289462,15.93417281279739,mode_2,mode_1
1967-09-06,94.209999,95.059998,93.720001,94.389999,94.389999,9550000,1967-09-06,4.545526322445991,16.07205171245691,mode_2,mode_1
1967-09-07,94.389999,94.949997,93.699997,94.33000200000001,94.33000200000001,8910000,1967-09-07,4.547435124742511,16.002684799446993,mode_2,mode_1
1967-09-08,94.33000200000001,95.040001,93.699997,94.360001,94.360001,9300000,1967-09-08,4.546799293863924,16.045524958123483,mode_2,mode_3
1967-09-11,94.360001,95.260002,93.879997,94.540001,94.540001,9170000,1967-09-11,4.547117265137185,16.03144784423265,mode_2,mode_2
1967-09-12,94.540001,95.480003,94.010002,94.989998,94.989998,9930000,1967-09-12,4.549023035942624,16.111071036021354,mode_2,mode_1
1967-09-13,94.989998,96.620003,94.800003,95.989998,95.989998,12400000,1967-09-13,4.553771601847243,16.333207030575267,mode_2,mode_1
1967-09-14,95.989998,97.400002,95.589996,96.199997,96.199997,12220000,1967-09-14,4.564243998539942,16.318584511707723,mode_2,mode_1
1967-09-15,96.199997,96.940002,95.470001,96.269997,96.269997,10270000,1967-09-15,4.566429326486629,16.144737581904742,mode_2,mode_1
1967-09-18,96.269997,97.309998,95.730003,96.529999,96.529999,11620000,1967-09-18,4.5671567126275185,16.26823830938804,mode_2,mode_1
1967-09-19,96.529999,97.349998,95.839996,96.16999799999999,96.16999799999999,11540000,1967-09-19,4.56985383050105,16.261329819044228,mode_2,mode_1
1967-09-20,96.16999799999999,96.839996,95.389999,96.129997,96.129997,10980000,1967-09-20,4.5661174379278835,16.21158599404566,mode_2,mode_3
1967-09-21,96.129997,97.5,95.66999799999999,96.75,96.75,11290000,1967-09-21,4.565701410869985,16.239427936125846,mode_2,mode_3
1967-09-22,96.75,97.610001,96.110001,97.0,97.0,11160000,1967-09-22,4.572130331909891,16.227846514917438,mode_2,mode_1
1967-09-25,97.0,98.309998,96.739998,97.589996,97.589996,10910000,1967-09-25,4.574710978503383,16.205190357809254,mode_2,mode_1
1967-09-26,97.589996,98.199997,96.400002,96.760002,96.760002,10940000,1967-09-26,4.580774988165563,16.20793635495811,mode_2,mode_1
1967-09-27,96.760002,97.540001,96.0,96.790001,96.790001,8810000,1967-09-27,4.572233706411525,15.991397997912362,mode_2,mode_3
1967-09-28,96.790001,97.589996,96.190002,96.790001,96.790001,10470000,1967-09-28,4.572543693492643,16.164024582846718,mode_2,mode_2
1967-09-29,96.790001,97.370003,96.059998,96.709999,96.709999,9710000,1967-09-29,4.572543693492643,16.088666840267507,mode_2,mode_3
1967-10-02,96.709999,97.25,95.82,96.32,96.32,9240000,1967-10-02,4.571716799388679,16.039052443617866,mode_2,mode_3
1967-10-03,96.32,97.230003,95.75,96.650002,96.650002,10320000,1967-10-03,4.567675981560511,16.14959431801769,mode_2,mode_3
1967-10-04,96.650002,97.470001,95.940002,96.43,96.43,11520000,1967-10-04,4.571096226347563,16.259595213232018,mode_2,mode_1
1967-10-05,96.43,97.25,95.889999,96.66999799999999,96.66999799999999,8490000,1967-10-05,4.568817356522293,15.95439955828753,mode_2,mode_3
1967-10-06,96.66999799999999,97.83000200000001,96.339996,97.260002,97.260002,9830000,1967-10-06,4.571303095787572,16.10094949212335,mode_2,mode_1
1967-10-09,97.260002,98.25,96.699997,97.510002,97.510002,11180000,1967-10-09,4.577387825539078,16.229637025691225,mode_2,mode_1
1967-10-10,97.510002,98.150002,96.379997,96.839996,96.839996,12000000,1967-10-10,4.579954957357744,16.300417207752275,mode_2,mode_1
1967-10-11,96.839996,97.339996,95.699997,96.370003,96.370003,11230000,1967-10-11,4.573060090764611,16.234099326714627,mode_2,mode_3
1967-10-12,96.370003,96.699997,95.32,95.75,95.75,7770000,1967-10-12,4.568194980993216,15.86578072234383,mode_2,mode_3
1967-10-13,95.75,96.690002,95.160004,96.0,96.0,9040000,1967-10-13,4.561740628060756,16.01716973236836,mode_2,mode_3
1967-10-16,96.0,96.550003,94.849998,95.25,95.25,9080000,1967-10-16,4.564348191467836,16.021584750577475,mode_2,mode_1
1967-10-17,95.25,95.91999799999999,94.190002,95.0,95.0,10290000,1967-10-17,4.55650501400681,16.146683107810233,mode_2,mode_3
1967-10-18,95.0,95.82,94.339996,95.25,95.25,10500000,1967-10-18,4.553876891600541,16.166885815127753,mode_2,mode_3
1967-10-19,95.25,96.459999,94.860001,95.43,95.43,11620000,1967-10-19,4.55650501400681,16.26823830938804,mode_2,mode_1
1967-10-20,95.43,96.120003,94.620003,95.379997,95.379997,9510000,1967-10-20,4.558392994429163,16.067854434521575,mode_2,mode_1
1967-10-23,95.379997,95.690002,93.91999799999999,94.959999,94.959999,9680000,1967-10-23,4.557868881416943,16.08557245925276,mode_2,mode_3
1967-10-24,94.959999,95.980003,94.050003,94.41999799999999,94.41999799999999,11110000,1967-10-24,4.553455739770663,16.22335616161581,mode_2,mode_3
1967-10-25,94.41999799999999,95.18,93.470001,94.519997,94.519997,10300000,1967-10-25,4.547752893936187,16.147654453199863,mode_2,mode_3
1967-10-26,94.519997,95.559998,93.989998,94.940002,94.940002,9920000,1967-10-26,4.548811420579392,16.110063479261054,mode_2,mode_1
1967-10-27,94.940002,95.790001,94.309998,94.959999,94.959999,9880000,1967-10-27,4.553245134189108,16.10602306972405,mode_2,mode_1
1967-10-30,94.959999,95.66999799999999,94.139999,94.790001,94.790001,10250000,1967-10-30,4.553455739770663,16.14278826354869,mode_2,mode_3
1967-10-31,94.790001,95.25,93.290001,93.300003,93.300003,12020000,1967-10-31,4.551663929014587,16.302082487071335,mode_2,mode_3
1967-11-01,93.300003,94.209999,92.449997,92.709999,92.709999,10930000,1967-11-01,4.535820140007639,16.20702186015272,mode_2,mode_3
1967-11-02,92.709999,93.690002,91.849998,92.339996,92.339996,10760000,1967-11-02,4.529476330832568,16.19134611269791,mode_2,mode_3
1967-11-03,92.339996,92.900002,91.33000200000001,91.779999,91.779999,8800000,1967-11-03,4.52547737376067,15.990262279448435,mode_2,mode_3
1967-11-06,91.779999,92.230003,90.389999,91.480003,91.480003,10320000,1967-11-06,4.519394398071068,16.14959431801769,mode_2,mode_3
1967-11-08,91.480003,93.07,90.800003,91.139999,91.139999,12630000,1967-11-08,4.516120401948633,16.351585494326674,mode_2,mode_3
1967-11-09,91.139999,92.25,90.610001,91.589996,91.589996,8890000,1967-11-09,4.512396774863606,16.00043760749009,mode_2,mode_3
1967-11-10,91.589996,92.839996,91.290001,92.209999,92.209999,9960000,1967-11-10,4.517322051742005,16.114087629560782,mode_2,mode_1
1967-11-13,92.209999,93.230003,91.459999,91.970001,91.970001,10130000,1967-11-13,4.524068573706239,16.131011876224868,mode_2,mode_1
1967-11-14,91.970001,92.489998,90.809998,91.389999,91.389999,10350000,1967-11-14,4.521462447787717,16.15249707767565,mode_2,mode_3
1967-11-15,91.389999,92.25,90.440002,91.760002,91.760002,10000000,1967-11-15,4.515136052341994,16.11809565095832,mode_2,mode_3
1967-11-16,91.760002,93.279999,91.5,92.599998,92.599998,10570000,1967-11-16,4.5191764946171045,16.17353035784642,mode_2,mode_1
1967-11-17,92.599998,93.620003,92.019997,92.82,92.82,10050000,1967-11-17,4.528289120053861,16.12308319246936,mode_2,mode_1
1967-11-20,92.379997,92.379997,90.089996,91.650002,91.650002,12750000,1967-11-20,4.525910472527897,16.36104182956871,mode_2,mode_3
1967-11-21,91.650002,93.709999,91.639999,93.099998,93.099998,12300000,1967-11-21,4.517976996107863,16.325109820342647,mode_2,mode_3
1967-11-22,93.099998,94.410004,92.699997,93.650002,93.650002,12180000,1967-11-22,4.533674162800744,16.315305820246024,mode_2,mode_1
1967-11-24,93.650002,94.459999,92.739998,93.900002,93.900002,9470000,1967-11-24,4.5395644502462105,16.06363946516226,mode_2,mode_1
1967-11-27,93.900002,94.800003,93.32,94.16999799999999,94.16999799999999,10040000,1967-11-27,4.542230407513472,16.122087672227856,mode_2,mode_1
1967-11-28,94.16999799999999,95.08000200000001,93.57,94.489998,94.489998,11040000,1967-11-28,4.545101638283786,16.217035598813222,mode_2,mode_1
1967-11-29,94.489998,95.510002,93.849998,94.470001,94.470001,11400000,1967-11-29,4.548493987628273,16.249123913364723,mode_2,mode_1
1967-11-30,94.470001,94.940002,93.489998,94.0,94.0,8860000,1967-11-30,4.548282334366414,15.997057322581263,mode_2,mode_3
1967-12-01,94.0,94.949997,93.410004,94.5,94.5,9740000,1967-12-01,4.543294782270004,16.091751675618717,mode_2,mode_3
1967-12-04,94.5,95.68,94.089996,95.099998,95.099998,11740000,1967-12-04,4.548599834499697,16.278512372364226,mode_2,mode_1
1967-12-05,95.099998,96.269997,94.519997,95.230003,95.230003,12940000,1967-12-05,4.554928948520851,16.37583384703703,mode_2,mode_1
1967-12-06,95.230003,96.160004,94.099998,95.639999,95.639999,11940000,1967-12-06,4.556295049708631,16.29540466592873,mode_2,mode_1
1967-12-07,95.639999,96.66999799999999,95.040001,95.529999,95.529999,12490000,1967-12-07,4.560591132134248,16.34043888210176,mode_2,mode_1
1967-12-08,95.529999,96.25,94.779999,95.41999799999999,95.41999799999999,10710000,1967-12-08,4.559440323814001,16.186688442423932,mode_2,mode_3
1967-12-11,95.41999799999999,95.989998,94.5,95.120003,95.120003,10500000,1967-12-11,4.558288179127994,16.166885815127753,mode_2,mode_3
1967-12-12,95.120003,95.779999,94.339996,95.010002,95.010002,10860000,1967-12-12,4.555139283921634,16.200596872470065,mode_2,mode_3
1967-12-13,95.010002,96.0,94.58000200000001,95.339996,95.339996,12480000,1967-12-13,4.553982170269074,16.339637920905556,mode_2,mode_3
1967-12-14,95.339996,96.349998,94.849998,95.470001,95.470001,12310000,1967-12-14,4.55744940782157,16.325922498160637,mode_2,mode_1
1967-12-15,95.470001,96.199997,94.510002,95.029999,95.029999,11530000,1967-12-15,4.558812072484437,16.260462892245243,mode_2,mode_1
1967-12-18,95.029999,95.879997,94.16999799999999,94.769997,94.769997,10320000,1967-12-18,4.554192620700231,16.14959431801769,mode_2,mode_3
1967-12-19,94.769997,95.410004,94.0,94.629997,94.629997,10610000,1967-12-19,4.551452871826516,16.177307510590165,mode_2,mode_3
1967-12-20,94.629997,95.75,94.16999799999999,95.150002,95.150002,11390000,1967-12-20,4.549974518817721,16.248246335423364,mode_2,mode_3
1967-12-21,95.150002,96.25,94.690002,95.379997,95.379997,11010000,1967-12-21,4.555454614761601,16.214314508698862,mode_2,mode_1
1967-12-22,95.379997,96.110001,94.610001,95.199997,95.199997,9570000,1967-12-22,4.557868881416943,16.074143763429138,mode_2,mode_1
1967-12-26,95.199997,96.019997,94.610001,95.260002,95.260002,9150000,1967-12-26,4.555979910284714,16.029264437251705,mode_2,mode_3
1967-12-27,95.260002,96.41999799999999,94.82,95.910004,95.910004,12690000,1967-12-27,4.556610016367885,16.356324839690572,mode_2,mode_1
1967-12-28,95.910004,96.650002,94.910004,95.889999,95.889999,12530000,1967-12-28,4.563410293445624,16.34363632687225,mode_2,mode_1
1967-12-29,95.889999,96.900002,95.849998,96.470001,96.470001,14950000,1967-12-29,4.563201690736974,16.52022185780097,mode_2,mode_3
1968-01-02,96.470001,97.33000200000001,95.309998,96.110001,96.110001,11080000,1968-01-02,4.569232089548379,16.22065223928341,mode_2,mode_1
1968-01-03,96.110001,96.949997,95.040001,95.66999799999999,95.66999799999999,12650000,1968-01-03,4.565493379239937,16.353167773137802,mode_2,mode_3
1968-01-04,95.66999799999999,96.230003,94.309998,95.360001,95.360001,13440000,1968-01-04,4.560904748784881,16.41374589305928,mode_2,mode_3
1968-01-05,95.360001,96.660004,94.970001,95.940002,95.940002,11880000,1968-01-05,4.557659213803617,16.290366871898772,mode_2,mode_3
1968-01-08,95.940002,97.400002,95.540001,96.620003,96.620003,14260000,1968-01-08,4.56372301692028,16.472968972950422,mode_2,mode_1
1968-01-09,96.620003,97.839996,95.889999,96.5,96.5,13720000,1968-01-09,4.570785790175732,16.434365180262013,mode_2,mode_1
1968-01-10,96.5,97.260002,95.660004,96.519997,96.519997,11670000,1968-01-10,4.56954300834494,16.27253200426274,mode_2,mode_3
1968-01-11,96.519997,97.82,95.879997,96.620003,96.620003,13220000,1968-01-11,4.569750209675189,16.397241392387816,mode_2,mode_3
1968-01-12,96.620003,97.440002,95.870003,96.720001,96.720001,13080000,1968-01-12,4.570785790175732,16.386594903993327,mode_2,mode_1
1968-01-15,96.720001,97.459999,95.849998,96.41999799999999,96.41999799999999,12640000,1968-01-15,4.57182021664566,16.352376946682984,mode_2,mode_1
1968-01-16,96.41999799999999,96.910004,95.32,95.82,95.82,12340000,1968-01-16,4.5687136282348915,16.328356576441514,mode_2,mode_3
1968-01-17,95.82,96.410004,94.779999,95.639999,95.639999,12910000,1968-01-17,4.562471431454976,16.373512762822827,mode_2,mode_3
1968-01-18,95.639999,96.660004,95.010002,95.559998,95.559998,13840000,1968-01-18,4.560591132134248,16.443073508153798,mode_2,mode_3
1968-01-19,95.559998,96.220001,94.599998,95.239998,95.239998,11950000,1968-01-19,4.55975430152835,16.296241836341792,mode_2,mode_3
1968-01-22,95.239998,95.400002,93.550003,94.029999,94.029999,10630000,1968-01-22,4.556400000619082,16.17919075031813,mode_2,mode_3
1968-01-23,94.029999,94.660004,92.879997,93.660004,93.660004,11030000,1968-01-23,4.543613869654082,16.216129391229686,mode_2,mode_3
1968-01-24,93.660004,94.120003,92.449997,93.16999799999999,93.16999799999999,10570000,1968-01-24,4.539671246463061,16.17353035784642,mode_2,mode_3
1968-01-25,93.16999799999999,94.110001,91.959999,93.300003,93.300003,12410000,1968-01-25,4.534425759996196,16.33401315718079,mode_2,mode_3
1968-01-26,93.300003,94.339996,92.769997,93.449997,93.449997,9980000,1968-01-26,4.535820140007639,16.116093648287645,mode_2,mode_1
1968-01-29,93.449997,94.379997,92.709999,93.349998,93.349998,9950000,1968-01-29,4.537426501798842,16.113083109134777,mode_2,mode_1
1968-01-30,93.349998,93.709999,92.18,92.889999,92.889999,10110000,1968-01-30,4.536355848562986,16.129035590996654,mode_2,mode_3
1968-01-31,92.889999,93.260002,91.269997,92.239998,92.239998,9410000,1968-01-31,4.531415986634008,16.05728351156156,mode_2,mode_3
1968-02-01,92.239998,93.139999,91.57,92.559998,92.559998,10590000,1968-02-01,4.5243938542782365,16.175420717577587,mode_2,mode_3
1968-02-02,92.559998,93.440002,91.690002,92.269997,92.269997,10120000,1968-02-02,4.527857061277815,16.130024221823593,mode_2,mode_1
1968-02-05,92.269997,92.720001,91.239998,91.870003,91.870003,8980000,1968-02-05,4.524719029077188,16.01051044027838,mode_2,mode_3
1968-02-06,91.870003,92.519997,91.150002,91.900002,91.900002,8560000,1968-02-06,4.520374566938213,15.962610748117925,mode_2,mode_3
1968-02-07,91.900002,92.739998,91.480003,92.059998,92.059998,8380000,1968-02-07,4.520701051124426,15.941358472458266,mode_2,mode_2
1968-02-08,92.059998,92.400002,90.599998,90.900002,90.900002,9660000,1968-02-08,4.522440516664133,16.0835042061887,mode_2,mode_1
1968-02-09,90.900002,91.0,89.230003,89.860001,89.860001,11850000,1968-02-09,4.509760023185633,16.287838425545413,mode_1,mode_3
1968-02-13,89.860001,90.459999,86.730003,89.07,89.07,10830000,1968-02-13,4.498252914770436,16.197830618977175,mode_1,mode_3
1968-02-14,89.07,90.599998,88.660004,90.139999,90.139999,11390000,1968-02-14,4.489422577443778,16.248246335423364,mode_1,mode_3
1968-02-15,90.300003,90.300003,90.300003,90.300003,90.300003,9770000,1968-02-15,4.50313749364553,16.094827024018965,mode_1,mode_1
1968-02-16,90.300003,90.620003,89.279999,89.959999,89.959999,9070000,1968-02-16,4.50313749364553,16.02048282209132,mode_1,mode_3
1968-02-19,89.959999,90.870003,89.41999799999999,90.309998,90.309998,7270000,1968-02-19,4.499365115975063,15.799266849509703,mode_1,mode_3
1968-02-20,90.309998,91.339996,89.949997,91.239998,91.239998,8800000,1968-02-20,4.503248174116766,15.990262279448435,mode_1,mode_1
1968-02-21,91.239998,91.870003,90.540001,91.239998,91.239998,9170000,1968-02-21,4.513493375495977,16.03144784423265,mode_1,mode_1
1968-02-23,91.239998,91.800003,90.279999,90.889999,90.889999,8810000,1968-02-23,4.513493375495977,15.991397997912362,mode_1,mode_3
1968-02-26,90.889999,91.08000200000001,89.66999799999999,90.18,90.18,7810000,1968-02-26,4.509649973128369,15.870915521815869,mode_1,mode_3
1968-02-27,90.18,90.910004,89.559998,90.529999,90.529999,7600000,1968-02-27,4.501807672992938,15.84365880525656,mode_1,mode_3
1968-02-28,90.529999,91.190002,89.709999,90.08000200000001,90.08000200000001,8020000,1968-02-28,4.505681276441287,15.897448979842697,mode_1,mode_1
1968-02-29,90.08000200000001,90.239998,88.93,89.360001,89.360001,7700000,1968-02-29,4.5006981865938664,15.856730886823913,mode_1,mode_3
1968-03-01,89.360001,89.82,88.58000200000001,89.110001,89.110001,8610000,1968-03-01,4.492673165951635,15.968434876403913,mode_1,mode_3
1968-03-04,89.110001,89.33000200000001,87.519997,87.91999799999999,87.91999799999999,10590000,1968-03-04,4.489871572846713,16.175420717577587,mode_1,mode_3
1968-03-05,87.91999799999999,88.720001,86.989998,87.720001,87.720001,11440000,1968-03-05,4.476427287347413,16.252626543915927,mode_1,mode_3
1968-03-06,87.720001,89.760002,87.639999,89.260002,89.260002,9900000,1968-03-06,4.474149934949597,16.108045315104818,mode_1,mode_3
1968-03-07,89.260002,89.980003,88.440002,89.099998,89.099998,8630000,1968-03-07,4.491553481607577,15.970755063059611,mode_1,mode_1
1968-03-08,89.099998,89.57,88.230003,89.029999,89.029999,7410000,1968-03-08,4.489759312030074,15.81834099727227,mode_1,mode_3
1968-03-11,89.029999,90.559998,88.809998,90.129997,90.129997,9520000,1968-03-11,4.488973380353411,16.06890540676755,mode_1,mode_3
1968-03-12,90.129997,90.779999,89.389999,90.230003,90.230003,9250000,1968-03-12,4.501253039283063,16.04013410948861,mode_1,mode_1
1968-03-13,90.230003,90.709999,89.400002,90.029999,90.029999,8990000,1968-03-13,4.502361999254774,16.011623406447804,mode_1,mode_1
1968-03-14,89.75,89.75,87.809998,88.32,88.32,11640000,1968-03-14,4.497028027368389,16.269958000267565,mode_1,mode_3
1968-03-15,88.32,89.75,87.610001,89.099998,89.099998,11210000,1968-03-15,4.480966582528785,16.23231679504834,mode_1,mode_3
1968-03-18,89.110001,91.089996,89.110001,89.589996,89.589996,10800000,1968-03-18,4.489871572846713,16.195056692094447,mode_1,mode_1
1968-03-19,89.589996,90.050003,88.610001,88.989998,88.989998,7410000,1968-03-19,4.495243661961646,15.81834099727227,mode_1,mode_1
1968-03-20,88.989998,89.650002,88.480003,88.980003,88.980003,7390000,1968-03-20,4.488523981394335,15.815638292924385,mode_1,mode_3
1968-03-21,88.980003,89.480003,88.050003,88.33000200000001,88.33000200000001,8580000,1968-03-21,4.4884116590933365,15.964944471464145,mode_1,mode_3
1968-03-22,88.33000200000001,89.139999,87.5,88.41999799999999,88.41999799999999,9900000,1968-03-22,4.481079823399405,16.108045315104818,mode_1,mode_3
1968-03-25,88.41999799999999,88.879997,87.650002,88.33000200000001,88.33000200000001,6700000,1968-03-25,4.48209816577878,15.717618084361195,mode_1,mode_1
1968-03-26,88.33000200000001,89.5,88.099998,88.93,88.93,8670000,1968-03-26,4.481079823399405,15.975379348756725,mode_1,mode_3
1968-03-27,88.93,90.199997,88.879997,89.660004,89.660004,8970000,1968-03-27,4.487849543411548,16.00939623403498,mode_1,mode_1
1968-03-28,89.660004,90.400002,89.050003,89.57,89.57,8000000,1968-03-28,4.496024783340275,15.89495209964411,mode_1,mode_1
1968-03-29,89.57,90.91999799999999,89.209999,90.199997,90.199997,9000000,1968-03-29,4.495020442487104,16.012735135300492,mode_1,mode_3
1968-04-01,91.110001,93.550003,91.110001,92.480003,92.480003,17730000,1968-04-01,4.512067578701511,16.69076867805039,mode_1,mode_1
1968-04-02,92.480003,93.440002,91.389999,92.639999,92.639999,14520000,1968-04-02,4.526992437363513,16.491037567360923,mode_2,mode_1
1968-04-03,92.639999,95.129997,92.239998,93.470001,93.470001,19290000,1968-04-03,4.528721003030212,16.77509738488191,mode_2,mode_1
1968-04-04,93.470001,94.589996,92.629997,93.839996,93.839996,14340000,1968-04-04,4.537640539893112,16.478563393135747,mode_2,mode_1
