index,Date,Open,High,Low,Close,Adj Close,Volume,Date_str,label,residuals,seasonal,trend
8593,1985-03-15,177.839996,178.410004,176.529999,176.529999,176.529999,105200000,1985-03-15,standard,0.993444041369567,0.9998706505722037,5.215748711047031
8594,1985-03-18,176.529999,177.660004,176.529999,176.880005,176.880005,94020000,1985-03-18,standard,0.9913078007563394,1.0004890865374743,5.216302924478829
8595,1985-03-19,176.880005,179.559998,176.869995,179.53999299999995,179.53999299999995,119200000,1985-03-19,standard,0.9918193177861051,1.0002499447663404,5.216855745035102
8596,1985-03-20,179.53999299999995,179.779999,178.78999299999995,179.080002,179.080002,107500000,1985-03-20,standard,0.9944528446490688,1.0003745447306838,5.217396385256766
8597,1985-03-21,179.080002,180.220001,178.889999,179.350006,179.350006,95930000,1985-03-21,standard,0.993454443252133,1.0007831990047642,5.217926955902672
8598,1985-03-22,179.350006,179.919998,178.860001,179.03999299999995,179.03999299999995,99250000,1985-03-22,standard,0.9935136785018471,1.0009143071136015,5.218447449636658
8599,1985-03-25,179.03999299999995,179.03999299999995,177.850006,177.970001,177.970001,74040000,1985-03-25,standard,0.9930009553708868,1.000996632638127,5.218972030578952
8600,1985-03-26,177.970001,178.860001,177.880005,178.429993,178.429993,89930000,1985-03-26,standard,0.992353989361448,1.0003881589466597,5.219512944055181
8601,1985-03-27,178.429993,179.800003,178.429993,179.53999299999995,179.53999299999995,101000000,1985-03-27,standard,0.9926437369033265,1.0004906506706657,5.220054037104181
8602,1985-03-28,179.53999299999995,180.600006,179.429993,179.53999299999995,179.53999299999995,99780000,1985-03-28,standard,0.994177828860536,1.0000415424207474,5.220577468066047
8603,1985-03-29,179.53999299999995,180.660004,179.53999299999995,180.660004,180.660004,101400000,1985-03-29,standard,0.9941238386366715,0.9999954810549657,5.221101475332576
8604,1985-04-01,180.660004,181.270004,180.429993,181.270004,181.270004,89900000,1985-04-01,standard,0.9954009468168412,0.999806476450271,5.22163728382856
8605,1985-04-02,181.270004,181.860001,180.279999,180.529999,180.529999,101700000,1985-04-02,standard,0.9959470046567613,0.999810012784904,5.222141086951487
8606,1985-04-03,180.529999,180.529999,178.639999,179.110001,179.110001,95480000,1985-04-03,standard,0.9947951126015111,1.0000920722368396,5.222601663180634
8607,1985-04-04,179.110001,179.130005,178.28999299999995,179.029999,179.029999,86910000,1985-04-04,standard,0.9934678037736557,0.9998191306853145,5.223056698859353
8608,1985-04-08,179.029999,179.46000700000005,177.860001,178.029999,178.029999,79960000,1985-04-08,standard,0.9939534046283743,0.9991574636440735,5.22351223679733
8609,1985-04-09,178.029999,178.669998,177.970001,178.21000700000005,178.21000700000005,83980000,1985-04-09,standard,0.9928361630331319,0.9991142234010106,5.223969859438194
8610,1985-04-10,178.21000700000005,179.899994,178.21000700000005,179.419998,179.419998,108200000,1985-04-10,standard,0.9919874089756616,1.0000748966982762,5.224435778974856
8611,1985-04-11,179.419998,180.910004,179.419998,180.190002,180.190002,108400000,1985-04-11,standard,0.9929165790894294,1.000352418446381,5.224911349244549
8612,1985-04-12,180.190002,180.550003,180.059998,180.539993,180.539993,86220000,1985-04-12,standard,0.993307671204195,1.0006900489580695,5.225400306822816
8613,1985-04-15,180.539993,181.149994,180.449997,180.919998,180.919998,80660000,1985-04-15,standard,0.9936518847912809,1.000623018669451,5.225891724093569
8614,1985-04-16,180.919998,181.779999,180.190002,181.199997,181.199997,98480000,1985-04-16,standard,0.9938949255047127,1.0006918385370944,5.226368574601664
8615,1985-04-17,181.199997,181.910004,181.139999,181.679993,181.679993,96020000,1985-04-17,standard,0.9939950127477304,1.0007975700011278,5.226844772126274
8616,1985-04-18,181.679993,182.559998,180.75,180.839996,180.839996,100600000,1985-04-18,standard,0.9947826685312342,1.0004206305918686,5.227332280343521
8617,1985-04-19,180.839996,181.25,180.419998,181.110001,181.110001,81110000,1985-04-19,standard,0.9941166140172281,1.0001063227281886,5.227817341971952
8618,1985-04-22,181.110001,181.229996,180.25,180.699997,180.699997,79930000,1985-04-22,standard,0.9949177557098073,0.9994950738511627,5.228302588013297
8619,1985-04-23,180.699997,181.970001,180.339996,181.880005,181.880005,108900000,1985-04-23,standard,0.9943077094554009,0.9995791473661046,5.228789996726148
8620,1985-04-24,181.880005,182.270004,181.740005,182.259995,182.259995,99600000,1985-04-24,standard,0.9952761013004238,0.999764797130105,5.229273846473718
8621,1985-04-25,182.259995,183.429993,182.119995,183.429993,183.429993,108600000,1985-04-25,standard,0.9955589116374111,0.9997909367820454,5.2297484791354565
8622,1985-04-26,183.429993,183.610001,182.110001,182.179993,182.179993,86570000,1985-04-26,standard,0.9968536036952197,0.9996303803068872,5.230216527562811
8623,1985-04-29,182.179993,182.339996,180.619995,180.630005,180.630005,88860000,1985-04-29,standard,0.9953746565201618,0.9997115997882949,5.230690465691584
8624,1985-04-30,180.630005,180.630005,178.860001,179.830002,179.830002,111800000,1985-04-30,standard,0.9935999260493591,0.9997611603052629,5.231172071143542
8625,1985-05-01,179.830002,180.03999299999995,178.350006,178.369995,178.369995,101600000,1985-05-01,standard,0.9924989729379458,0.9999229432492281,5.2316548664348606
8626,1985-05-02,178.369995,179.009995,178.369995,179.009995,179.009995,107700000,1985-05-02,standard,0.9904372942895204,1.000338625001976,5.2321386280829385
8627,1985-05-03,179.009995,180.300003,179.009995,180.080002,180.080002,94870000,1985-05-03,standard,0.9905001666158412,1.0008736395375983,5.2326226876865425
8628,1985-05-06,180.080002,180.559998,179.820007,179.990005,179.990005,85650000,1985-05-06,standard,0.9923874608765482,1.000026898001336,5.233098687847489
8629,1985-05-07,179.990005,181.089996,179.869995,180.759995,180.759995,100200000,1985-05-07,standard,0.9925639359019363,0.9996610748154888,5.2335791533682805
8630,1985-05-08,180.759995,180.759995,179.96000700000005,180.619995,180.619995,101300000,1985-05-08,standard,0.9933062510098223,0.9996413679028718,5.2340702500495215
8631,1985-05-09,180.619995,181.970001,180.619995,181.919998,181.919998,111000000,1985-05-09,standard,0.9926611865695796,1.0000476287891524,5.234563346700409
8632,1985-05-10,181.919998,184.740005,181.919998,184.279999,184.279999,140300000,1985-05-10,standard,0.9940448292647612,0.9999421684752288,5.235043544742954
8633,1985-05-13,184.279999,184.610001,184.190002,184.610001,184.610001,85830000,1985-05-13,standard,0.995917795108797,1.0004435730624193,5.235515929785952
8634,1985-05-14,184.610001,185.169998,183.649994,183.869995,183.869995,97360000,1985-05-14,standard,0.9965098161238899,1.0001006617925936,5.235994856948576
8635,1985-05-15,183.869995,185.429993,183.860001,184.539993,184.539993,106100000,1985-05-15,standard,0.9953318107506272,1.0004194937807998,5.236487453979164
8636,1985-05-16,184.539993,185.740005,184.539993,185.660004,185.660004,99420000,1985-05-16,standard,0.9952392392329116,1.001114652897254,5.2369886202224025
8637,1985-05-17,185.660004,187.940002,185.470001,187.419998,187.419998,124600000,1985-05-17,standard,0.9962980864334228,1.001114876400373,5.23748825833463
8638,1985-05-20,187.419998,189.979996,187.419998,189.720001,189.720001,146300000,1985-05-20,standard,0.9978221656431199,1.0012951743753515,5.237990216041172
8639,1985-05-21,189.720001,189.809998,188.779999,189.639999,189.639999,130200000,1985-05-21,standard,0.9998895668805959,1.001456369928081,5.238499459551053
8640,1985-05-22,189.639999,189.639999,187.710007,188.559998,188.559998,101400000,1985-05-22,standard,0.999371603619493,1.0017944206335625,5.239024610565577
8641,1985-05-23,188.559998,188.559998,187.449997,187.600006,187.600006,101000000,1985-05-23,standard,0.9984406980093382,1.0015349280725125,5.239556496982811
8642,1985-05-24,187.600006,188.289993,187.289993,188.289993,188.289993,85970000,1985-05-24,standard,0.9976875377917062,1.001211654014636,5.240095090410151
8643,1985-05-28,188.289993,188.940002,187.380005,187.860001,187.860001,90600000,1985-05-28,standard,0.9987530187260448,1.0007392149253413,5.240649146376205
8644,1985-05-29,187.860001,187.860001,187.110001,187.679993,187.679993,96540000,1985-05-29,standard,0.9984208222929817,1.000526467793309,5.241218850410267
8645,1985-05-30,187.679993,188.039993,187.089996,187.75,187.75,108300000,1985-05-30,standard,0.9984517830049876,1.0002028647908783,5.24179205043162
8646,1985-05-31,187.75,189.589996,187.449997,189.550003,189.550003,134100000,1985-05-31,standard,0.9986962309749168,0.9999208811480416,5.242360346450766
8647,1985-06-03,189.550003,190.360001,188.929993,189.320007,189.320007,125000000,1985-06-03,standard,1.0003689080672453,0.9999595384392078,5.242930913706233
8648,1985-06-04,189.320007,190.270004,188.880005,190.039993,190.039993,115400000,1985-06-04,standard,1.0002376751260904,0.9997507106035447,5.243499952115372
8649,1985-06-05,190.039993,191.020004,190.039993,190.160004,190.160004,143900000,1985-06-05,standard,0.9998460914400432,1.0007584348860612,5.244064976288119
8650,1985-06-06,189.75,191.059998,189.130005,191.059998,191.059998,117200000,1985-06-06,standard,0.9993125234361602,1.000895411545627,5.244620104743929
8651,1985-06-07,191.059998,191.289993,189.550003,189.679993,189.679993,99630000,1985-06-07,standard,1.0002723943476657,1.0011427209338322,5.245163360882216
8652,1985-06-10,189.679993,189.679993,188.820007,189.509995,189.509995,87940000,1985-06-10,standard,0.9985431811534702,1.0013902260484815,5.245698354736313
8653,1985-06-11,189.509995,189.610001,188.779999,189.039993,189.039993,102100000,1985-06-11,standard,0.9989809723172497,1.0006825521282146,5.246210637775238
8654,1985-06-12,189.039993,189.039993,187.589996,187.610001,187.610001,97700000,1985-06-12,standard,0.9986467369812412,1.0004485021542873,5.246708797081003
8655,1985-06-13,187.610001,187.610001,185.029999,185.330002,185.330002,107000000,1985-06-13,standard,0.9974184716831632,1.0001310728492068,5.247225212592335
8656,1985-06-14,185.330002,187.100006,185.330002,187.100006,187.100006,93090000,1985-06-14,standard,0.9956812119295387,0.9994344139530476,5.247757221734474
8657,1985-06-17,187.100006,187.100006,185.979996,186.529999,186.529999,82170000,1985-06-17,standard,0.9976219992557293,0.9992052305268068,5.248284948464498
8658,1985-06-18,186.529999,187.649994,186.509995,187.339996,187.339996,106900000,1985-06-18,standard,0.9967954554508556,0.9993507077553231,5.2488092116355105
8659,1985-06-19,187.339996,187.979996,186.630005,186.630005,186.630005,108300000,1985-06-19,standard,0.9973214220158331,0.9995509244808413,5.249336919092232
8660,1985-06-20,186.630005,186.740005,185.970001,186.729996,186.729996,87500000,1985-06-20,standard,0.9963378464936059,0.9997096562277862,5.249872599044055
8661,1985-06-21,186.729996,189.660004,186.429993,189.610001,189.610001,125400000,1985-06-21,standard,0.9969208473850794,0.9991244338136448,5.250413455491874
8662,1985-06-24,188.770004,189.610001,187.839996,189.149994,189.149994,96040000,1985-06-24,standard,0.9995447798341296,0.9984665503133127,5.2509681405320405
8663,1985-06-25,189.149994,190.960007,189.149994,189.740005,189.740005,115700000,1985-06-25,standard,0.9997736622463875,0.9985124644592825,5.251539023728287
8664,1985-06-26,189.740005,190.259995,189.440002,190.059998,190.059998,94130000,1985-06-26,standard,1.0006381249006098,0.9981340489388708,5.252109671708064
8665,1985-06-27,190.059998,191.360001,190.059998,191.229996,191.229996,106700000,1985-06-27,standard,1.0002490194920923,0.9987365905596467,5.252669709175906
8666,1985-06-28,191.229996,191.850006,191.039993,191.850006,191.850006,105200000,1985-06-28,standard,1.0012248396923964,0.9988249077833805,5.2532230975307135
8667,1985-07-01,191.850006,192.429993,191.169998,192.429993,192.429993,96080000,1985-07-01,standard,1.0012020374189998,0.999358194024233,5.253774571411512
8668,1985-07-02,192.429993,192.630005,191.839996,192.009995,192.009995,111100000,1985-07-02,standard,1.0015200159314273,0.9995087186043485,5.254331026766816
8669,1985-07-03,192.009995,192.080002,191.369995,191.449997,191.449997,98410000,1985-07-03,standard,1.0015396921905741,0.998966960259208,5.254893381599529
8670,1985-07-05,191.449997,192.669998,191.449997,192.520004,192.520004,62450000,1985-07-05,standard,1.001091834066428,0.9987534744455548,5.255446787795379
8671,1985-07-08,192.470001,192.520004,191.259995,191.929993,191.929993,83670000,1985-07-08,standard,1.0012549695916757,0.9994952592114507,5.256000429042705
8672,1985-07-09,191.929993,191.929993,190.809998,191.050003,191.050003,99060000,1985-07-09,standard,1.001014675980077,0.9990931818167809,5.256568560550892
8673,1985-07-10,191.050003,192.369995,190.990005,192.369995,192.369995,108200000,1985-07-10,standard,1.000237517259292,0.9988874535799406,5.25713672672663
8674,1985-07-11,192.369995,192.949997,192.279999,192.940002,192.940002,122800000,1985-07-11,standard,1.0005869841383854,0.9997400838088852,5.257701751357442
8675,1985-07-12,192.940002,193.320007,192.639999,193.289993,193.289993,120300000,1985-07-12,standard,1.0005113068477887,1.0002687313747518,5.258276890639636
8676,1985-07-15,193.289993,193.839996,192.550003,192.720001,192.720001,103900000,1985-07-15,standard,1.0007231605409255,1.0002908456337396,5.258857995039453
8677,1985-07-16,192.720001,194.720001,192.720001,194.720001,194.720001,132500000,1985-07-16,standard,0.9995358269710825,1.0008084546296796,5.25942961231793
8678,1985-07-17,194.860001,196.070007,194.720001,195.649994,195.649994,159900000,1985-07-17,standard,1.0007693943739928,1.0015636047059233,5.260003445994307
8679,1985-07-18,195.649994,195.649994,194.339996,194.380005,194.380005,131400000,1985-07-18,standard,1.0014169352739513,1.0015700238529774,5.2606024107526785
8680,1985-07-19,194.380005,195.130005,194.279999,195.130005,195.130005,114800000,1985-07-19,standard,1.0001485415741183,1.001487779434826,5.261204849060249
8681,1985-07-22,195.130005,195.130005,193.580002,194.350006,194.350006,93540000,1985-07-22,standard,1.0003261332318711,1.0019271430560692,5.261806418023673
8682,1985-07-23,194.350006,194.979996,192.279999,192.550003,192.550003,143600000,1985-07-23,standard,0.9994229185349585,1.0019549976925133,5.262415457535661
8683,1985-07-24,192.550003,192.550003,190.660004,191.580002,191.580002,128600000,1985-07-24,standard,0.9971313314717763,1.002367147398827,5.263031136095973
8684,1985-07-25,191.580002,192.229996,191.169998,192.059998,192.059998,123300000,1985-07-25,standard,0.996492295341311,1.0019240827472902,5.263676685281673
8685,1985-07-26,192.059998,192.779999,191.580002,192.399994,192.399994,107000000,1985-07-26,standard,0.9974755680098627,1.001287176990885,5.264338247503018
8686,1985-07-29,192.399994,192.419998,189.529999,189.600006,189.600006,95960000,1985-07-29,standard,0.9982753108553332,1.0006950302974453,5.265003976190599
8687,1985-07-30,189.619995,190.050003,189.300003,189.929993,189.929993,102300000,1985-07-30,standard,0.9962250725887647,0.9998505048354944,5.265683840058691
8688,1985-07-31,189.929993,191.330002,189.929993,190.919998,190.919998,124200000,1985-07-31,standard,0.9971322572894952,0.9991210666461819,5.266373668354466
8689,1985-08-01,190.919998,192.169998,190.910004,192.110001,192.110001,121500000,1985-08-01,standard,0.9979318597337005,0.9991759987651543,5.267078642501106
8690,1985-08-02,192.110001,192.110001,191.270004,191.479996,191.479996,87860000,1985-08-02,standard,0.999014275116943,0.9991385223089233,5.267794339804619
8691,1985-08-05,191.479996,191.479996,189.949997,190.619995,190.619995,79610000,1985-08-05,standard,0.9981208332990321,0.9992710328356413,5.268517124484307
8692,1985-08-06,190.619995,190.720001,187.869995,187.929993,187.929993,104000000,1985-08-06,standard,0.9973963117846903,0.9990034130720733,5.269238928587839
8693,1985-08-07,187.929993,187.929993,187.389999,187.679993,187.679993,100000000,1985-08-07,standard,0.9947637644128127,0.9988012869431708,5.2699482842704
8694,1985-08-08,187.679993,188.960007,187.679993,188.949997,188.949997,102900000,1985-08-08,standard,0.9949057251231352,0.9982680579009688,5.27067058556392
8695,1985-08-09,188.949997,189.050003,188.110001,188.320007,188.320007,81750000,1985-08-09,standard,0.9955244687066064,0.998792845244984,5.271409700651183
8696,1985-08-12,188.320007,188.320007,187.429993,187.630005,187.630005,77340000,1985-08-12,standard,0.9953095315454681,0.9982338810915496,5.272139032934187
8697,1985-08-13,187.630005,188.149994,186.509995,187.300003,187.300003,80300000,1985-08-13,standard,0.9947560572906803,0.9979507799224538,5.272871211008068
8698,1985-08-14,187.300003,187.869995,187.300003,187.410004,187.410004,85780000,1985-08-14,standard,0.994379148727974,0.9978534120719469,5.273610444413316
8699,1985-08-15,187.410004,187.740005,186.619995,187.259995,187.259995,86100000,1985-08-15,standard,0.9942233896788856,0.9979814205516442,5.274351823062218
8700,1985-08-16,187.259995,187.259995,186.100006,186.100006,186.100006,87910000,1985-08-16,standard,0.9936381068419697,0.9982716544505106,5.27511695134562
8701,1985-08-19,186.100006,186.820007,186.100006,186.380005,186.380005,67930000,1985-08-19,standard,0.9927701399220876,0.9978094865667557,5.275901604601432
8702,1985-08-20,186.380005,188.270004,186.380005,188.080002,188.080002,91230000,1985-08-20,standard,0.99300514704214,0.9977115119352848,5.276688458296589
8703,1985-08-21,188.080002,189.160004,188.080002,189.160004,189.160004,94880000,1985-08-21,standard,0.9941584816130022,0.9981376985528493,5.277466655350741
8704,1985-08-22,189.110001,189.229996,187.199997,187.360001,187.360001,90600000,1985-08-22,standard,0.9954475219110517,0.9977386291170057,5.278239650805362
8705,1985-08-23,187.220001,187.350006,186.589996,187.169998,187.169998,75270000,1985-08-23,standard,0.9937439680658445,0.9973874544677365,5.279015477879589
8706,1985-08-26,187.169998,187.440002,186.460007,187.309998,187.309998,70290000,1985-08-26,standard,0.9935866315547188,0.9973469262917651,5.27979641642621
8707,1985-08-27,187.309998,188.100006,187.309998,188.100006,188.100006,82140000,1985-08-27,standard,0.9936078157189702,0.9973203125515284,5.28057927412461
8708,1985-08-28,188.100006,188.830002,187.899994,188.830002,188.830002,88530000,1985-08-28,standard,0.9932009001528775,0.9983835084599669,5.2813615027869885
8709,1985-08-29,188.729996,188.940002,188.380005,188.929993,188.929993,85660000,1985-08-29,standard,0.9935057061682003,0.9985676013087941,5.282138149372947
8710,1985-08-30,188.929993,189.130005,188.0,188.630005,188.630005,81620000,1985-08-30,standard,0.9945934352179983,0.9975334947562635,5.282898721460393
8711,1985-09-03,188.630005,188.630005,187.380005,187.910004,187.910004,81190000,1985-09-03,standard,0.9943828084990659,0.9972972216638234,5.283667185719698
8712,1985-09-04,187.910004,187.919998,186.970001,187.369995,187.369995,85510000,1985-09-04,standard,0.9938149348870832,0.9969920462814336,5.2844448330817775
8713,1985-09-05,187.369995,187.520004,186.889999,187.270004,187.270004,94480000,1985-09-05,standard,0.9927839924208834,0.9973310178627389,5.2852278778534325
8714,1985-09-06,187.270004,188.429993,187.270004,188.240005,188.240005,95040000,1985-09-06,standard,0.9922529098795542,0.997611041871154,5.2860331025873535
8715,1985-09-09,188.240005,188.800003,187.899994,188.25,188.25,89850000,1985-09-09,standard,0.9931862071551434,0.997505699626303,5.286838301490195
8716,1985-09-10,188.25,188.259995,186.5,186.899994,186.899994,104700000,1985-09-10,standard,0.9930979100411585,0.997454361403606,5.287634093364345
8717,1985-09-11,186.899994,186.899994,184.789993,185.029999,185.029999,100400000,1985-09-11,standard,0.9921308742797819,0.9969040266214628,5.288433034662554
8718,1985-09-12,185.029999,185.210007,183.490005,183.690002,183.690002,107100000,1985-09-12,standard,0.9904114295362835,0.996564531723241,5.289230882845423
8719,1985-09-13,183.690002,184.190002,182.050003,182.910004,182.910004,111400000,1985-09-13,standard,0.9897594094068469,0.9956823775336666,5.290029036190546
8720,1985-09-16,182.910004,182.910004,182.449997,182.880005,182.880005,66700000,1985-09-16,standard,0.9881036423093097,0.9963853173534994,5.290833061426464
8721,1985-09-17,182.880005,182.880005,180.779999,181.360001,181.360001,111900000,1985-09-17,standard,0.9880679626384583,0.9962363301642083,5.291648758206202
8722,1985-09-18,181.360001,181.830002,180.809998,181.710007,181.710007,105700000,1985-09-18,standard,0.9867416838719145,0.9958216576116679,5.292473880141966
8723,1985-09-19,181.710007,183.399994,181.710007,183.389999,183.389999,100300000,1985-09-19,standard,0.9864602648647817,0.9963200364797651,5.293297290002618
8724,1985-09-20,183.389999,183.990005,182.039993,182.050003,182.050003,101400000,1985-09-20,standard,0.9877821966507836,0.9965921617085521,5.294118599799375
8725,1985-09-23,182.050003,184.649994,182.050003,184.300003,184.300003,104800000,1985-09-23,standard,0.9862746812552668,0.9965534170719442,5.294955363725804
8726,1985-09-24,184.300003,184.300003,182.419998,182.619995,182.619995,97870000,1985-09-24,standard,0.9879907453138462,0.9970115754906593,5.295799523662449
8727,1985-09-25,182.619995,182.619995,180.619995,180.660004,180.660004,92120000,1985-09-25,standard,0.9864643847565181,0.9966434762334517,5.296638375403938
8728,1985-09-26,180.660004,181.289993,179.449997,181.289993,181.289993,106100000,1985-09-26,standard,0.9841420087390214,0.9967688730306237,5.297469415857605
8729,1985-09-30,181.300003,182.080002,181.220001,182.080002,182.080002,103600000,1985-09-30,standard,0.9844040457705506,0.997026517362997,5.298293761145836
8730,1985-10-01,182.059998,185.080002,182.020004,185.070007,185.070007,130200000,1985-10-01,standard,0.9848356156490445,0.997234887816911,5.299124731818666
8731,1985-10-02,185.070007,185.940002,184.059998,184.059998,184.059998,147300000,1985-10-02,standard,0.9880202331312257,0.9969952708458304,5.299960631575606
8732,1985-10-03,184.059998,185.169998,183.589996,184.360001,184.360001,127500000,1985-10-03,standard,0.9867114328588072,0.9971133084846996,5.300800257123925
8733,1985-10-04,184.360001,184.360001,182.649994,183.220001,183.220001,101200000,1985-10-04,standard,0.9866783302130719,0.9973016093274496,5.3016322645449545
8734,1985-10-07,183.220001,183.220001,181.300003,181.869995,181.869995,95550000,1985-10-07,standard,0.9859856418254799,0.9966595942079796,5.302462377465442
8735,1985-10-08,181.869995,182.300003,181.160004,181.869995,181.869995,97170000,1985-10-08,standard,0.9845491238247118,0.9965408998929836,5.303293838838981
8736,1985-10-09,181.869995,183.270004,181.869995,182.520004,182.520004,99140000,1985-10-09,standard,0.9838540461813737,0.9970889193973239,5.304123680869211
8737,1985-10-10,182.520004,182.789993,182.050003,182.779999,182.779999,90910000,1985-10-10,standard,0.9839929702031828,0.9974730828406648,5.304967180667735
8738,1985-10-11,182.779999,184.279999,182.610001,184.279999,184.279999,96370000,1985-10-11,standard,0.9842266210111316,0.9973486991495539,5.305819372370586
8739,1985-10-14,184.309998,186.369995,184.279999,186.369995,186.369995,78540000,1985-10-14,standard,0.9864194064419897,0.996564303538139,5.3066713678442765
8740,1985-10-15,186.369995,187.160004,185.660004,186.080002,186.080002,110400000,1985-10-15,standard,0.9879766136784504,0.9969534354962074,5.3075236235687395
8741,1985-10-16,186.080002,187.979996,186.080002,187.979996,187.979996,117400000,1985-10-16,standard,0.9878063681438486,0.99666620099866,5.308386512206618
8742,1985-10-17,187.979996,188.520004,187.419998,187.660004,187.660004,140500000,1985-10-17,standard,0.9892403083377678,0.9969944474375078,5.309246938901676
8743,1985-10-18,187.660004,188.110001,186.889999,187.039993,187.039993,107100000,1985-10-18,standard,0.989419036998183,0.9963348074392935,5.310074045681632
8744,1985-10-21,187.039993,187.300003,186.789993,186.960007,186.960007,95680000,1985-10-21,standard,0.9880907419526976,0.9968906585998372,5.3108878964168476
8745,1985-10-22,186.960007,188.559998,186.960007,188.039993,188.039993,111300000,1985-10-22,standard,0.987665877982488,0.9970833189640407,5.311711506507587
8746,1985-10-23,188.039993,189.089996,188.039993,189.089996,189.089996,121700000,1985-10-23,standard,0.9884414091216592,0.9972412367411394,5.312546880598269
8747,1985-10-24,189.089996,189.449997,188.410004,188.5,188.5,123100000,1985-10-24,standard,0.989163376414995,0.9974106613577,5.313411642373848
8748,1985-10-25,188.5,188.509995,187.320007,187.520004,187.520004,101800000,1985-10-25,standard,0.9889097493137858,0.9969054993890464,5.314297616648612
8749,1985-10-28,187.520004,187.759995,186.929993,187.759995,187.759995,97880000,1985-10-28,standard,0.988363831500653,0.9962996558504712,5.315172884087485
8750,1985-10-29,187.759995,189.779999,187.759995,189.229996,189.229996,110600000,1985-10-29,standard,0.9879630851715339,0.9967840460464634,5.316043656321428
8751,1985-10-30,189.229996,190.089996,189.139999,190.070007,190.070007,120400000,1985-10-30,standard,0.9895544293784868,0.9965002281489566,5.316915014990698
8752,1985-10-31,190.070007,190.149994,189.350006,189.820007,189.820007,121500000,1985-10-31,standard,0.9906956588999842,0.996030514950376,5.3177833903672935
8753,1985-11-01,189.820007,191.529999,189.369995,191.529999,191.529999,129400000,1985-11-01,standard,0.9903811763121962,0.9959358750370676,5.318643095004406
8754,1985-11-04,191.449997,191.960007,190.660004,191.25,191.25,104900000,1985-11-04,standard,0.9915710714257813,0.9962056623123285,5.319477928736384
8755,1985-11-05,191.25,192.429993,190.990005,192.369995,192.369995,119200000,1985-11-05,standard,0.9914801409189153,0.9959408465782262,5.3203218731684325
8756,1985-11-06,192.369995,193.009995,191.830002,192.759995,192.759995,129500000,1985-11-06,standard,0.992417584942993,0.995943192190955,5.321191425865073
8757,1985-11-07,192.779999,192.960007,192.160004,192.619995,192.619995,119000000,1985-11-07,standard,0.9924307164380556,0.9961689463222634,5.322068683864725
8758,1985-11-08,192.619995,193.970001,192.529999,193.720001,193.720001,115000000,1985-11-08,standard,0.9919722126026783,0.996304093157657,5.322966206260685
8759,1985-11-11,193.720001,197.289993,193.699997,197.279999,197.279999,126500000,1985-11-11,standard,0.9927993271153083,0.9963832506354627,5.323865676125321
8760,1985-11-12,197.279999,198.660004,196.970001,198.080002,198.080002,170800000,1985-11-12,standard,0.9951598015861184,0.9972937083342363,5.324737363362257
8761,1985-11-13,198.080002,198.110001,196.910004,197.100006,197.100006,109700000,1985-11-13,standard,0.9961443203086039,0.9969135717728113,5.3255783634547305
8762,1985-11-14,197.100006,199.190002,196.880005,199.059998,199.059998,124900000,1985-11-14,standard,0.9942183419344851,0.9977530754840601,5.3264055362461376
8763,1985-11-15,199.059998,199.580002,197.899994,198.110001,198.110001,130200000,1985-11-15,standard,0.995839538128819,0.9978393695763548,5.327232316251783
8764,1985-11-18,198.110001,198.710007,197.509995,198.710007,198.710007,108400000,1985-11-18,standard,0.9944168069492407,0.9982088478428596,5.328060109110225
8765,1985-11-19,198.710007,199.520004,198.009995,198.669998,198.669998,126100000,1985-11-19,standard,0.9945143080406916,0.9985246993267272,5.328897801974332
8766,1985-11-20,198.669998,199.199997,198.520004,198.990005,198.990005,105100000,1985-11-20,standard,0.9941514812620338,0.9986910274848669,5.329751997834303
8767,1985-11-21,198.990005,201.429993,198.990005,201.410004,201.410004,150300000,1985-11-21,standard,0.9943315945768815,0.9986502235932375,5.330625108572713
8768,1985-11-22,201.410004,202.009995,201.050003,201.520004,201.520004,133800000,1985-11-22,standard,0.9965255133800076,0.9985596247810035,5.331519651892093
8769,1985-11-25,201.520004,201.520004,200.080002,200.350006,200.350006,91710000,1985-11-25,standard,0.9967616023202113,0.9982542499382884,5.33243615494159
8770,1985-11-26,200.350006,201.160004,200.110001,200.669998,200.669998,123100000,1985-11-26,standard,0.9953655464549093,0.9983833597249815,5.333365274864502
8771,1985-11-27,200.669998,202.649994,200.669998,202.539993,202.539993,143700000,1985-11-27,standard,0.9954382642344055,0.9984390468785972,5.3342839352027545
8772,1985-11-29,202.539993,203.399994,201.919998,202.169998,202.169998,84060000,1985-11-29,standard,0.9972641014517548,0.9981866071763607,5.335182192438991
8773,1985-12-02,202.169998,202.190002,200.199997,200.460007,200.460007,103500000,1985-12-02,standard,0.9980092057499812,0.9969327465843676,5.336066412530506
8774,1985-12-03,200.460007,200.979996,200.100006,200.860001,200.860001,109700000,1985-12-03,standard,0.9958291771082157,0.9973525532457427,5.336944556881136
8775,1985-12-04,200.860001,204.229996,200.860001,204.229996,204.229996,153200000,1985-12-04,standard,0.9962629379932036,0.997128443824213,5.337826529204265
8776,1985-12-05,204.229996,205.860001,203.789993,203.880005,203.880005,181000000,1985-12-05,standard,0.9991821706639669,0.9971725528249922,5.338695466290967
8777,1985-12-06,203.880005,203.880005,202.449997,202.990005,202.990005,125500000,1985-12-06,standard,0.9991023893618668,0.9967702578150047,5.339554355097739
